Date,Primary Keywords,Location,Device Type,Organic_Traffic,Keywords_Ranking,Clicks,Impressions,CTR (%),Average_Position,Conversion_Rate (%),Top_Landing_Pages,Keyword_Difficulty,Organic_Revenue ($),Technical_SEO_Errors,Opportunity_Score,Action_Category
2023-08-11 20:00:00,sustainable outdoor gear,United States,Laptop,4863,36,1884,13553,6.08,34.07,6.62,Homepage,89.04,4751.27,13,397.79864983856766,Low Priority
2023-08-11 21:00:00,sustainable outdoor gear,United Kingdom,Mobile,8622,34,770,44181,8.63,16.98,14.91,Category Page,81.72,8990.09,10,2601.9434628975264,Growth Opportunity
2023-08-11 22:00:00,sustainable outdoor gear,United Kingdom,Mobile,1655,94,805,48252,6.67,36.51,5.57,Product Page,27.6,8004.58,12,1321.6105176663928,Low Priority
2023-08-11 23:00:00,sustainable outdoor gear,Canada,Desktop,8806,28,2435,12846,2.46,32.06,11.8,Homepage,32.18,2432.08,17,400.6862133499688,Low Priority
2023-08-12 00:00:00,eco-friendly clothing,Australia,Laptop,6528,69,2541,12912,6.47,28.32,4.7,Category Page,29.69,9888.02,19,455.93220338983053,Low Priority
2023-08-12 01:00:00,organic cotton apparel,United States,Mobile,6288,50,234,41430,3.16,31.16,8.13,Homepage,81.0,4910.98,18,1329.589216944801,Low Priority
2023-08-12 02:00:00,recycled fabric dresses,United Kingdom,Tablet,9267,43,150,25092,3.19,38.74,9.54,Blog Post,24.21,7237.71,0,647.7026329375321,Low Priority
2023-08-12 03:00:00,recycled fabric dresses,Mexico,Mobile,4838,87,2169,37137,0.82,31.01,9.92,Product Page,35.45,2317.0,0,1197.5814253466624,Low Priority
2023-08-12 04:00:00,eco-friendly clothing,Mexico,Tablet,9342,12,2343,6888,7.65,33.97,2.76,Homepage,61.44,5212.98,14,202.7671474830733,Low Priority
2023-08-12 05:00:00,sustainable outdoor gear,Australia,Laptop,4474,98,1760,17293,3.72,32.08,1.9,Homepage,82.9,2795.04,5,539.0586034912718,Low Priority
2023-08-12 06:00:00,recycled fabric dresses,Canada,Desktop,8038,96,2471,47920,5.68,10.95,8.27,Homepage,41.75,8307.28,8,4376.255707762558,Growth Opportunity
2023-08-12 07:00:00,recycled fabric dresses,United States,Mobile,290,2,2881,12209,0.85,6.61,0.66,Blog Post,15.44,7075.37,1,1847.0499243570346,Quick Win
2023-08-12 08:00:00,sustainable outdoor gear,Germany,Tablet,218,84,2793,39542,6.84,48.76,6.74,Category Page,12.09,2288.15,11,810.9515996718623,Low Priority
2023-08-12 09:00:00,sustainable outdoor gear,United States,Desktop,2647,51,686,49059,9.36,34.57,1.81,Product Page,62.55,9942.1,4,1419.1206248192075,Low Priority
2023-08-12 10:00:00,organic cotton apparel,United States,Laptop,358,36,411,33577,6.33,28.5,13.14,Homepage,10.2,7122.53,4,1178.140350877193,Low Priority
2023-08-12 11:00:00,eco-friendly clothing,Australia,Desktop,8541,90,1665,14226,3.08,1.86,7.72,Category Page,88.82,1572.36,1,7648.387096774193,Maintain
2023-08-12 12:00:00,sustainable outdoor gear,Australia,Desktop,852,34,622,31516,4.14,29.65,8.71,Blog Post,13.63,414.8,12,1062.9342327150084,Low Priority
2023-08-12 13:00:00,eco-friendly accessories,Mexico,Mobile,5293,29,482,13384,5.45,48.77,7.05,Blog Post,16.55,6830.29,9,274.4310026655731,Low Priority
2023-08-12 14:00:00,recycled fabric dresses,Germany,Desktop,5272,8,1489,32529,1.81,22.3,2.18,Homepage,15.58,8487.57,3,1458.6995515695066,Low Priority
2023-08-12 15:00:00,eco-friendly accessories,United Kingdom,Desktop,3367,28,2833,37225,9.78,23.72,7.23,Product Page,87.06,1131.76,11,1569.3507588532884,Low Priority
2023-08-12 16:00:00,vegan leather handbags,Canada,Laptop,9927,98,1293,34951,9.15,31.79,6.63,Product Page,13.18,9156.26,12,1099.4337842088707,Low Priority
2023-08-12 17:00:00,eco-friendly accessories,United Kingdom,Tablet,5862,81,2036,47963,6.92,46.46,11.79,Homepage,46.31,5852.61,11,1032.350408953939,Low Priority
2023-08-12 18:00:00,eco-friendly clothing,Germany,Tablet,2563,26,2472,13502,4.98,4.58,14.08,Category Page,49.17,5123.79,9,2948.0349344978167,Quick Win
2023-08-12 19:00:00,sustainable outdoor gear,United Kingdom,Mobile,6411,96,1984,33326,6.0,3.62,2.41,Homepage,84.72,4016.96,7,9206.0773480663,Quick Win
2023-08-12 20:00:00,recycled fabric dresses,Australia,Tablet,1865,19,2169,33327,6.74,48.51,14.44,Category Page,81.28,5700.79,16,687.0129870129871,Low Priority
2023-08-12 21:00:00,eco-friendly clothing,Canada,Laptop,5970,99,939,3981,7.01,10.79,3.1,Category Page,67.59,3237.36,10,368.95273401297504,Growth Opportunity
2023-08-12 22:00:00,eco-friendly accessories,Canada,Desktop,3406,95,1714,21449,3.79,44.87,9.36,Homepage,14.77,2563.1,4,478.02540673055495,Low Priority
2023-08-12 23:00:00,sustainable outdoor gear,United States,Laptop,8952,64,527,11126,3.28,12.65,10.39,Blog Post,55.34,9103.47,0,879.5256916996047,Growth Opportunity
2023-08-13 00:00:00,recycled fabric dresses,Germany,Mobile,2742,58,2235,1857,7.52,16.94,8.67,Homepage,37.41,2112.14,10,109.62219598583233,Growth Opportunity
2023-08-13 01:00:00,eco-friendly clothing,Germany,Mobile,6401,16,1050,9003,0.84,32.26,10.53,Category Page,28.01,4145.41,14,279.07625542467457,Low Priority
2023-08-13 02:00:00,sustainable outdoor gear,United Kingdom,Desktop,8589,89,552,29715,4.36,31.68,0.95,Product Page,58.48,9606.22,8,937.9734848484849,Low Priority
2023-08-13 03:00:00,recycled fabric dresses,Canada,Laptop,3601,90,951,21832,1.45,47.6,13.74,Blog Post,38.56,9228.75,17,458.6554621848739,Low Priority
2023-08-13 04:00:00,organic cotton apparel,United States,Mobile,790,81,1874,26625,3.24,49.68,3.05,Homepage,21.38,2999.28,3,535.9299516908212,Low Priority
2023-08-13 05:00:00,sustainable outdoor gear,Canada,Tablet,3863,16,1371,2558,6.76,41.68,12.36,Product Page,86.94,2269.85,19,61.37236084452975,Low Priority
2023-08-13 06:00:00,organic cotton apparel,Canada,Mobile,8570,71,2006,44721,5.66,27.15,14.18,Product Page,81.75,7475.99,6,1647.182320441989,Low Priority
2023-08-13 07:00:00,eco-friendly clothing,Canada,Laptop,5195,71,1813,37692,5.37,37.29,14.54,Blog Post,43.94,8488.33,17,1010.7803700724055,Low Priority
2023-08-13 08:00:00,organic cotton apparel,Germany,Desktop,2054,91,74,41878,7.05,9.28,8.25,Blog Post,87.26,4547.09,10,4512.7155172413795,Quick Win
2023-08-13 09:00:00,recycled fabric dresses,United States,Desktop,983,14,1985,3758,7.31,3.31,1.53,Blog Post,61.52,1624.12,4,1135.3474320241692,Quick Win
2023-08-13 10:00:00,eco-friendly accessories,Germany,Mobile,3115,2,1601,29464,3.11,9.52,6.41,Homepage,84.96,8099.0,19,3094.9579831932774,Quick Win
2023-08-13 11:00:00,eco-friendly accessories,United States,Desktop,8568,37,1282,28237,9.99,23.89,9.34,Product Page,62.81,741.64,9,1181.9589786521556,Low Priority
2023-08-13 12:00:00,eco-friendly accessories,Mexico,Mobile,6184,23,2616,38200,5.65,27.78,1.98,Category Page,53.36,3681.11,7,1375.0899928005758,Low Priority
2023-08-13 13:00:00,organic cotton apparel,Germany,Mobile,2342,3,97,17091,0.77,10.29,0.52,Blog Post,77.06,7202.16,7,1660.9329446064141,Growth Opportunity
2023-08-13 14:00:00,vegan leather handbags,Canada,Tablet,9361,65,225,37807,2.99,5.8,9.56,Homepage,29.96,4624.9,14,6518.44827586207,Quick Win
2023-08-13 15:00:00,organic cotton apparel,United Kingdom,Mobile,7457,20,2833,34346,6.85,20.09,4.74,Blog Post,18.63,801.84,10,1709.6067695370832,Low Priority
2023-08-13 16:00:00,vegan leather handbags,United Kingdom,Tablet,2868,84,2046,5174,2.83,6.44,4.35,Category Page,48.47,3529.29,19,803.416149068323,Quick Win
2023-08-13 17:00:00,vegan leather handbags,Canada,Tablet,7083,22,914,1304,6.32,11.86,14.81,Category Page,84.57,3402.26,0,109.94940978077572,Growth Opportunity
2023-08-13 18:00:00,recycled fabric dresses,Canada,Tablet,8739,12,1830,23802,3.8,2.59,13.19,Product Page,23.08,9133.44,8,9189.96138996139,Maintain
2023-08-13 19:00:00,eco-friendly clothing,Mexico,Mobile,5053,69,886,14144,6.56,4.78,11.59,Product Page,58.59,8782.16,19,2958.9958158995814,Quick Win
2023-08-13 20:00:00,eco-friendly clothing,Australia,Desktop,3934,76,1495,44541,3.84,32.98,4.79,Blog Post,66.54,8445.83,9,1350.5457853244393,Low Priority
2023-08-13 21:00:00,eco-friendly accessories,Germany,Laptop,8502,17,97,18234,2.03,42.34,1.14,Product Page,65.11,7137.6,10,430.6565895134624,Low Priority
2023-08-13 22:00:00,organic cotton apparel,United States,Desktop,1755,93,2985,16328,6.51,12.3,4.2,Homepage,24.26,9256.75,3,1327.479674796748,Growth Opportunity
2023-08-13 23:00:00,eco-friendly accessories,United Kingdom,Laptop,3656,57,2106,18347,8.51,7.69,1.14,Blog Post,32.74,1420.86,11,2385.825747724317,Quick Win
2023-08-14 00:00:00,eco-friendly clothing,Germany,Desktop,567,47,859,7406,5.81,4.87,14.76,Homepage,35.52,8611.97,4,1520.7392197125255,Quick Win
2023-08-14 01:00:00,sustainable outdoor gear,Germany,Desktop,7490,76,2337,18736,7.1,38.22,7.59,Category Page,39.67,5057.91,10,490.2145473574045,Low Priority
2023-08-14 02:00:00,eco-friendly accessories,Australia,Desktop,4773,22,2380,35071,4.56,30.56,14.05,Blog Post,57.36,9022.88,2,1147.6112565445026,Low Priority
2023-08-14 03:00:00,vegan leather handbags,Germany,Tablet,2504,53,863,9842,8.91,28.95,9.21,Homepage,26.62,8397.02,10,339.96545768566494,Low Priority
2023-08-14 04:00:00,sustainable outdoor gear,Canada,Laptop,5485,94,1437,27857,2.69,35.08,5.26,Blog Post,62.15,8627.92,17,794.0992018244013,Low Priority
2023-08-14 05:00:00,recycled fabric dresses,Mexico,Laptop,1298,68,2933,44247,6.54,43.2,10.0,Homepage,52.51,5580.26,1,1024.236111111111,Low Priority
2023-08-14 06:00:00,recycled fabric dresses,Canada,Desktop,4274,88,1239,19154,4.78,4.55,8.14,Category Page,25.28,6206.93,2,4209.67032967033,Quick Win
2023-08-14 07:00:00,eco-friendly accessories,Australia,Desktop,5359,52,2496,17816,1.89,6.33,9.7,Homepage,73.3,5194.22,9,2814.5339652448656,Quick Win
2023-08-14 08:00:00,recycled fabric dresses,Mexico,Laptop,7919,50,1057,33374,7.9,4.93,10.65,Category Page,55.96,1282.7,2,6769.574036511157,Quick Win
2023-08-14 09:00:00,recycled fabric dresses,United States,Desktop,7461,32,286,39522,6.86,38.07,10.17,Blog Post,69.02,5880.19,0,1038.140267927502,Low Priority
2023-08-14 10:00:00,organic cotton apparel,Australia,Mobile,5063,1,1375,20932,0.59,40.92,4.36,Product Page,45.12,337.02,17,511.53470185728247,Low Priority
2023-08-14 11:00:00,sustainable outdoor gear,Germany,Laptop,2111,71,405,10520,5.68,46.71,9.13,Homepage,18.31,1713.82,4,225.21943909227147,Low Priority
2023-08-14 12:00:00,vegan leather handbags,Germany,Tablet,7547,21,923,16613,5.62,9.04,2.07,Homepage,72.55,8248.31,2,1837.7212389380531,Quick Win
2023-08-14 13:00:00,sustainable outdoor gear,Mexico,Laptop,7745,52,309,16407,7.36,17.77,4.93,Product Page,71.75,3889.92,11,923.297692740574,Growth Opportunity
2023-08-14 14:00:00,recycled fabric dresses,Germany,Tablet,9457,49,984,18129,2.18,40.0,9.39,Homepage,35.3,8466.18,10,453.225,Low Priority
2023-08-14 15:00:00,eco-friendly accessories,Germany,Mobile,9019,96,2481,11822,9.68,15.32,10.41,Blog Post,27.45,9100.17,5,771.6710182767623,Growth Opportunity
2023-08-14 16:00:00,sustainable outdoor gear,Germany,Mobile,6963,79,1336,35091,6.57,31.49,11.64,Product Page,54.5,442.42,15,1114.3537630993967,Low Priority
2023-08-14 17:00:00,eco-friendly accessories,Canada,Desktop,8133,95,138,4924,3.47,38.11,6.72,Homepage,20.08,3570.02,11,129.20493308842822,Low Priority
2023-08-14 18:00:00,recycled fabric dresses,Mexico,Mobile,7209,21,2755,29416,9.52,47.86,14.44,Blog Post,32.3,5391.08,8,614.625992478061,Low Priority
2023-08-14 19:00:00,vegan leather handbags,Canada,Mobile,4572,48,842,14325,6.97,15.11,14.43,Blog Post,66.52,6424.33,1,948.0476505625413,Growth Opportunity
2023-08-14 20:00:00,eco-friendly clothing,United Kingdom,Desktop,9494,95,1259,13643,8.27,32.85,9.75,Homepage,21.46,9566.48,13,415.3120243531202,Low Priority
2023-08-14 21:00:00,recycled fabric dresses,Australia,Laptop,1372,14,1423,39183,8.69,7.76,10.52,Product Page,87.53,2825.85,3,5049.355670103093,Quick Win
2023-08-14 22:00:00,vegan leather handbags,Canada,Desktop,722,12,2980,30834,8.57,32.48,2.01,Category Page,37.24,7708.22,6,949.3226600985223,Low Priority
2023-08-14 23:00:00,sustainable outdoor gear,Germany,Laptop,2494,52,2629,9241,9.42,24.8,5.37,Product Page,52.68,8754.71,17,372.6209677419355,Low Priority
2023-08-15 00:00:00,vegan leather handbags,United Kingdom,Tablet,8924,94,172,6539,9.4,19.89,0.72,Blog Post,15.16,5398.51,9,328.75816993464053,Growth Opportunity
2023-08-15 01:00:00,vegan leather handbags,Mexico,Laptop,2208,46,1009,13997,6.5,8.86,3.1,Category Page,61.32,9823.36,11,1579.79683972912,Quick Win
2023-08-15 02:00:00,sustainable outdoor gear,United States,Mobile,2039,21,862,24625,2.95,38.08,13.04,Homepage,35.58,4102.96,3,646.6649159663866,Low Priority
2023-08-15 03:00:00,sustainable outdoor gear,Mexico,Laptop,1629,41,2068,22246,3.93,40.1,14.8,Product Page,12.27,608.23,14,554.7630922693266,Low Priority
2023-08-15 04:00:00,sustainable outdoor gear,United States,Desktop,6119,41,701,15403,1.06,29.71,9.25,Product Page,16.26,4912.31,15,518.4449680242343,Low Priority
2023-08-15 05:00:00,organic cotton apparel,United States,Laptop,4126,42,1025,39470,8.75,7.16,11.06,Product Page,58.5,5041.16,17,5512.569832402234,Quick Win
2023-08-15 06:00:00,eco-friendly clothing,Canada,Mobile,9105,20,2841,27893,7.99,43.33,3.85,Product Page,66.12,9000.06,15,643.7341333948765,Low Priority
2023-08-15 07:00:00,eco-friendly clothing,United Kingdom,Desktop,6653,5,1341,41454,0.92,34.88,12.73,Product Page,55.47,9103.25,18,1188.4747706422017,Low Priority
2023-08-15 08:00:00,eco-friendly clothing,United States,Mobile,3367,40,2743,28278,1.36,26.85,14.34,Blog Post,42.37,3325.92,13,1053.1843575418993,Low Priority
2023-08-15 09:00:00,organic cotton apparel,Mexico,Tablet,3577,49,82,10113,1.07,31.09,4.25,Homepage,35.64,1426.67,7,325.28144097780637,Low Priority
2023-08-15 10:00:00,vegan leather handbags,Mexico,Desktop,5535,97,359,47488,7.5,11.72,0.66,Product Page,72.15,8401.48,11,4051.8771331058015,Growth Opportunity
2023-08-15 11:00:00,eco-friendly accessories,United Kingdom,Tablet,6115,77,2142,30149,6.6,16.69,14.98,Blog Post,53.4,2538.95,9,1806.411024565608,Growth Opportunity
2023-08-15 12:00:00,sustainable outdoor gear,Australia,Desktop,1209,40,2887,20499,6.2,30.13,13.74,Homepage,21.14,9454.39,3,680.3518088284102,Low Priority
2023-08-15 13:00:00,eco-friendly clothing,Mexico,Laptop,9585,15,1168,35338,4.33,20.69,7.65,Homepage,84.42,2732.22,5,1707.9748670855486,Low Priority
2023-08-15 14:00:00,vegan leather handbags,Mexico,Mobile,3779,68,2206,19949,0.81,28.29,1.27,Blog Post,18.12,1856.93,18,705.1608342170379,Low Priority
2023-08-15 15:00:00,organic cotton apparel,United Kingdom,Mobile,6189,96,301,49595,6.08,45.93,12.34,Category Page,66.96,6180.16,9,1079.7953407359025,Low Priority
2023-08-15 16:00:00,eco-friendly accessories,Canada,Tablet,2267,26,906,6663,2.73,20.0,8.3,Homepage,55.85,8150.76,15,333.15000000000003,Growth Opportunity
2023-08-15 17:00:00,recycled fabric dresses,Canada,Tablet,1178,21,1337,48812,5.39,2.47,1.24,Blog Post,39.89,683.08,1,19761.943319838058,Maintain
2023-08-15 18:00:00,recycled fabric dresses,Mexico,Mobile,8276,29,1198,42747,3.32,13.65,11.2,Homepage,11.28,8671.8,16,3131.6483516483518,Growth Opportunity
2023-08-15 19:00:00,eco-friendly clothing,United Kingdom,Tablet,8686,11,2389,3548,4.29,34.31,1.88,Product Page,56.5,3042.55,11,103.41008452346254,Low Priority
2023-08-15 20:00:00,eco-friendly accessories,Mexico,Desktop,8496,89,436,26504,0.94,37.75,13.76,Product Page,49.56,9935.61,16,702.0927152317881,Low Priority
2023-08-15 21:00:00,recycled fabric dresses,United States,Mobile,8176,69,1282,29199,6.4,3.71,13.84,Category Page,36.76,2108.26,10,7870.350404312668,Quick Win
2023-08-15 22:00:00,organic cotton apparel,Canada,Desktop,1947,28,1815,21934,2.81,25.66,4.16,Homepage,32.0,7700.52,12,854.7934528448948,Low Priority
2023-08-15 23:00:00,organic cotton apparel,Canada,Laptop,234,93,1816,18972,7.52,30.08,2.56,Category Page,82.24,5571.59,3,630.718085106383,Low Priority
2023-08-16 00:00:00,eco-friendly accessories,United Kingdom,Tablet,351,62,654,39195,9.07,48.42,6.46,Homepage,31.18,1720.41,15,809.4795539033456,Low Priority
2023-08-16 01:00:00,sustainable outdoor gear,Mexico,Laptop,5660,5,660,40685,4.79,14.7,13.75,Blog Post,64.28,755.06,7,2767.687074829932,Growth Opportunity
2023-08-16 02:00:00,vegan leather handbags,Mexico,Desktop,5240,50,611,6116,3.76,38.03,2.93,Blog Post,22.26,9913.3,14,160.82040494346566,Low Priority
2023-08-16 03:00:00,eco-friendly accessories,Canada,Tablet,3785,32,1741,34569,0.5,22.91,3.1,Blog Post,49.1,7277.96,8,1508.9044085552162,Low Priority
2023-08-16 04:00:00,recycled fabric dresses,United States,Tablet,4390,23,1609,46503,1.88,34.33,14.16,Blog Post,51.41,7994.86,18,1354.5878240605884,Low Priority
2023-08-16 05:00:00,recycled fabric dresses,United States,Desktop,9165,98,1081,11233,8.9,3.21,7.33,Homepage,73.83,6090.64,6,3499.376947040498,Quick Win
2023-08-16 06:00:00,eco-friendly clothing,Germany,Tablet,5518,37,1992,41165,1.27,38.13,2.07,Category Page,66.21,4194.11,11,1079.5961185418305,Low Priority
2023-08-16 07:00:00,sustainable outdoor gear,Germany,Desktop,7916,7,309,13761,0.88,18.87,8.15,Blog Post,66.78,8114.56,19,729.2527821939585,Growth Opportunity
2023-08-16 08:00:00,vegan leather handbags,Germany,Desktop,9591,38,513,48343,7.13,20.5,11.27,Homepage,65.49,7277.1,9,2358.19512195122,Low Priority
2023-08-16 09:00:00,organic cotton apparel,United Kingdom,Tablet,6129,88,2493,7749,1.62,47.06,1.3,Blog Post,58.99,9423.71,5,164.66213344666383,Low Priority
2023-08-16 10:00:00,sustainable outdoor gear,Mexico,Laptop,4037,83,833,20391,0.57,41.53,8.21,Category Page,87.54,1196.84,6,490.9944618348182,Low Priority
2023-08-16 11:00:00,eco-friendly clothing,Germany,Mobile,552,96,2367,10886,8.32,34.57,0.86,Blog Post,37.72,2627.45,18,314.8973098061904,Low Priority
2023-08-16 12:00:00,sustainable outdoor gear,Germany,Tablet,2260,71,2470,23664,8.1,36.3,11.78,Product Page,45.25,1138.72,0,651.900826446281,Low Priority
2023-08-16 13:00:00,recycled fabric dresses,Mexico,Laptop,6502,84,707,7015,8.87,13.24,9.65,Homepage,82.81,9242.91,9,529.8338368580061,Growth Opportunity
2023-08-16 14:00:00,eco-friendly clothing,Canada,Tablet,7831,1,812,46785,3.84,6.5,14.84,Blog Post,13.62,4538.44,1,7197.6923076923085,Quick Win
2023-08-16 15:00:00,sustainable outdoor gear,Canada,Desktop,1816,82,198,3746,6.22,19.51,2.05,Category Page,36.83,6546.5,10,192.00410046130187,Growth Opportunity
2023-08-16 16:00:00,eco-friendly clothing,Mexico,Mobile,9239,62,1686,32416,4.82,48.35,2.85,Homepage,70.13,5963.84,3,670.4446742502586,Low Priority
2023-08-16 17:00:00,eco-friendly accessories,Australia,Desktop,8438,32,1324,34853,1.42,31.02,3.16,Homepage,38.16,6583.48,3,1123.565441650548,Low Priority
2023-08-16 18:00:00,recycled fabric dresses,United Kingdom,Laptop,7892,22,2107,5296,6.07,16.03,8.62,Homepage,12.28,3865.5,15,330.38053649407357,Growth Opportunity
2023-08-16 19:00:00,eco-friendly clothing,Mexico,Laptop,8785,66,2098,39024,9.09,25.38,1.92,Blog Post,11.16,802.03,1,1537.5886524822695,Low Priority
2023-08-16 20:00:00,organic cotton apparel,United States,Mobile,2546,71,2461,48985,3.42,29.03,8.58,Category Page,60.02,1900.9,13,1687.3923527385462,Low Priority
2023-08-16 21:00:00,eco-friendly accessories,Germany,Tablet,5235,99,689,2810,5.24,23.86,6.15,Homepage,89.29,4546.09,18,117.77032690695725,Low Priority
2023-08-16 22:00:00,sustainable outdoor gear,Canada,Tablet,3164,96,2350,49198,3.95,45.25,3.44,Homepage,35.82,8235.52,6,1087.2486187845304,Low Priority
2023-08-16 23:00:00,eco-friendly accessories,Canada,Tablet,2891,25,110,38517,5.31,22.16,9.35,Product Page,36.36,2789.47,2,1738.1317689530688,Low Priority
2023-08-17 00:00:00,eco-friendly clothing,Canada,Mobile,8247,13,1119,4757,9.91,3.56,2.15,Blog Post,56.8,2679.91,11,1336.2359550561798,Quick Win
2023-08-17 01:00:00,eco-friendly clothing,Australia,Mobile,9651,15,89,44553,5.99,48.97,4.77,Blog Post,50.68,4250.9,7,909.8019195425771,Low Priority
2023-08-17 02:00:00,eco-friendly clothing,Australia,Laptop,1266,22,2357,49152,4.27,7.98,11.21,Blog Post,61.31,4578.58,14,6159.398496240601,Quick Win
2023-08-17 03:00:00,eco-friendly clothing,Germany,Desktop,4963,23,508,43200,6.44,7.23,2.93,Category Page,32.81,3186.67,1,5975.103734439833,Quick Win
2023-08-17 04:00:00,eco-friendly accessories,Germany,Desktop,4830,54,809,34444,1.94,35.77,8.73,Homepage,68.83,6646.47,19,962.9298294660329,Low Priority
2023-08-17 05:00:00,vegan leather handbags,United States,Tablet,5118,78,1502,25985,2.02,24.21,5.06,Homepage,34.37,9185.64,8,1073.3168112350268,Low Priority
2023-08-17 06:00:00,eco-friendly accessories,Australia,Mobile,4993,93,587,15316,8.5,41.01,4.88,Category Page,27.95,2156.08,15,373.4698853938064,Low Priority
2023-08-17 07:00:00,eco-friendly clothing,Germany,Tablet,6467,40,1110,28175,1.68,21.46,0.8,Homepage,65.78,1685.19,18,1312.9077353215284,Low Priority
2023-08-17 08:00:00,recycled fabric dresses,United Kingdom,Laptop,2705,48,2262,9955,8.87,31.55,2.82,Category Page,58.91,9917.64,2,315.5309033280507,Low Priority
2023-08-17 09:00:00,eco-friendly clothing,United States,Laptop,9878,54,2051,9198,5.88,9.77,6.76,Product Page,23.79,222.22,17,941.453428863869,Quick Win
2023-08-17 10:00:00,eco-friendly clothing,Canada,Desktop,9537,4,1763,14409,9.37,15.77,5.54,Blog Post,82.01,9482.08,7,913.696892834496,Growth Opportunity
2023-08-17 11:00:00,vegan leather handbags,Australia,Mobile,155,44,930,37166,5.77,42.18,9.57,Category Page,67.79,1675.77,14,881.1284969179706,Low Priority
2023-08-17 12:00:00,eco-friendly accessories,United Kingdom,Tablet,2945,67,1699,15062,4.51,2.74,10.83,Product Page,72.13,6678.64,1,5497.080291970803,Maintain
2023-08-17 13:00:00,eco-friendly accessories,Australia,Desktop,5034,55,750,45549,5.01,26.25,2.8,Product Page,48.74,3872.27,5,1735.2,Low Priority
2023-08-17 14:00:00,sustainable outdoor gear,Australia,Desktop,5389,96,465,17811,5.71,18.95,7.23,Homepage,50.0,2879.76,17,939.8944591029024,Growth Opportunity
2023-08-17 15:00:00,eco-friendly clothing,Australia,Desktop,3690,68,1289,37768,3.46,3.43,9.35,Product Page,64.11,4579.11,10,11011.078717201164,Quick Win
2023-08-17 16:00:00,vegan leather handbags,United Kingdom,Laptop,4761,13,1036,35579,6.76,15.03,2.64,Blog Post,61.83,5303.54,3,2367.198935462409,Growth Opportunity
2023-08-17 17:00:00,sustainable outdoor gear,United Kingdom,Desktop,3661,40,1382,42321,3.83,24.08,4.2,Category Page,58.57,253.34,1,1757.516611295681,Low Priority
2023-08-17 18:00:00,recycled fabric dresses,Mexico,Mobile,6775,32,2589,8756,6.56,30.12,3.58,Category Page,83.8,3196.04,3,290.7038512616202,Low Priority
2023-08-17 19:00:00,organic cotton apparel,United States,Laptop,2164,56,1309,35074,8.78,29.85,6.81,Blog Post,55.98,122.09,15,1175.0083752093801,Low Priority
2023-08-17 20:00:00,organic cotton apparel,United Kingdom,Tablet,1053,79,2775,13910,8.31,5.83,7.58,Product Page,37.47,8917.42,17,2385.934819897084,Quick Win
2023-08-17 21:00:00,recycled fabric dresses,United States,Mobile,8361,16,795,37587,2.16,33.09,2.05,Homepage,32.61,3339.55,14,1135.9020852221213,Low Priority
2023-08-17 22:00:00,organic cotton apparel,United States,Laptop,5543,27,484,46657,6.38,31.09,7.7,Blog Post,57.98,4878.99,11,1500.707623029913,Low Priority
2023-08-17 23:00:00,eco-friendly accessories,Mexico,Tablet,106,85,593,24028,3.07,12.0,12.31,Category Page,55.66,1698.38,6,2002.3333333333333,Growth Opportunity
2023-08-18 00:00:00,vegan leather handbags,Australia,Mobile,3469,45,1038,8341,7.81,42.81,7.35,Category Page,51.36,3981.6,16,194.83765475356225,Low Priority
2023-08-18 01:00:00,eco-friendly accessories,Mexico,Laptop,168,55,2680,3190,3.26,25.68,8.8,Product Page,46.71,1327.72,7,124.22118380062304,Low Priority
2023-08-18 02:00:00,sustainable outdoor gear,United States,Mobile,9871,55,430,41316,4.26,5.97,10.67,Category Page,61.56,718.62,3,6920.603015075378,Quick Win
2023-08-18 03:00:00,sustainable outdoor gear,Australia,Tablet,4088,67,1022,13648,1.35,42.54,14.92,Product Page,63.07,4730.63,11,320.8274565115186,Low Priority
2023-08-18 04:00:00,eco-friendly clothing,United States,Mobile,1347,68,2704,8749,6.94,14.57,3.66,Blog Post,89.96,8146.11,14,600.4804392587508,Growth Opportunity
2023-08-18 05:00:00,recycled fabric dresses,Australia,Tablet,3639,2,640,46930,4.68,16.46,3.04,Category Page,10.88,4537.65,12,2851.154313487242,Growth Opportunity
2023-08-18 06:00:00,vegan leather handbags,Germany,Tablet,6863,83,1960,39997,3.38,4.76,6.46,Category Page,44.21,1161.6,5,8402.731092436976,Quick Win
2023-08-18 07:00:00,sustainable outdoor gear,Germany,Desktop,9727,5,571,5350,8.04,30.97,0.76,Homepage,59.44,6888.86,7,172.74782047142395,Low Priority
2023-08-18 08:00:00,sustainable outdoor gear,Germany,Laptop,7218,23,2716,28270,5.0,45.73,10.8,Category Page,80.06,2813.72,3,618.1937458998469,Low Priority
2023-08-18 09:00:00,organic cotton apparel,Mexico,Laptop,6397,8,1933,10025,7.49,29.6,13.38,Category Page,75.01,2591.47,4,338.6824324324324,Low Priority
2023-08-18 10:00:00,vegan leather handbags,Australia,Laptop,6376,26,2212,46601,9.84,23.91,11.48,Category Page,77.67,6620.28,2,1949.017147636972,Low Priority
2023-08-18 11:00:00,sustainable outdoor gear,United Kingdom,Laptop,8852,23,1664,23715,7.11,40.51,5.58,Blog Post,13.13,3867.9,2,585.4110096272526,Low Priority
2023-08-18 12:00:00,recycled fabric dresses,United States,Tablet,128,60,227,9978,1.21,40.75,14.51,Blog Post,76.85,8205.32,15,244.8588957055215,Low Priority
